contractSymbol,openInterest,volume,snapshot_date
XBI261002P00150000,884.0,609.0,2026-09-25
XBI261002C00151000,32.0,5.0,2026-09-25
XBI261002P00151000,35.0,0.0,2026-09-25
XBI261002C00152000,4.0,2.0,2026-09-25
XBI261002P00152000,1958.0,20.0,2026-09-25
XBI261002C00152500,49.0,5.0,2026-09-25
XBI261002P00152500,121.0,2503.0,2026-09-25
XBI261002C00153000,53.0,15.0,2026-09-25
XBI261002P00153000,720.0,71.0,2026-09-25
XBI261002C00154000,41.0,32.0,2026-09-25
XBI261002P00154000,149.0,595.0,2026-09-25
XBI261002C00155000,197.0,12.0,2026-09-25
XBI261002P00155000,3192.0,153.0,2026-09-25
XBI261002C00156000,119.0,102.0,2026-09-25
XBI261002P00156000,219.0,44.0,2026-09-25
XBI261002C00157000,521.0,14.0,2026-09-25
XBI261002P00157000,225.0,3.0,2026-09-25
XBI261002C00157500,12.0,68.0,2026-09-25
XBI261002P00157500,7.0,2.0,2026-09-25
XBI261002C00158000,261.0,427.0,2026-09-25
XBI261002P00158000,112.0,7.0,2026-09-25
XBI261002C00159000,38.0,33.0,2026-09-25
XBI261002P00159000,20.0,12.0,2026-09-25
XBI261002C00160000,162.0,95.0,2026-09-25
XBI261002P00160000,92.0,101.0,2026-09-25
XBI261002C00161000,34.0,7.0,2026-09-25
XBI261002P00161000,46.0,0.0,2026-09-25
XBI261002C00162000,799.0,780.0,2026-09-25
XBI261002P00162000,163.0,156.0,2026-09-25
XBI261002C00162500,19.0,3.0,2026-09-25
XBI261002P00162500,2.0,0.0,2026-09-25
XBI261002C00163000,314.0,9.0,2026-09-25
XBI261002P00163000,0.0,0.0,2026-09-25
XBI261002C00164000,100.0,1.0,2026-09-25
XBI261002P00164000,65.0,0.0,2026-09-25
XBI261002C00165000,1027.0,5.0,2026-09-25
XBI261002P00165000,23.0,0.0,2026-09-25
XBI261002C00166000,50.0,2.0,2026-09-25
XBI261002P00166000,3.0,0.0,2026-09-25
XBI261002C00167000,39.0,18.0,2026-09-25
XBI261002P00167000,1.0,0.0,2026-09-25
XBI261002C00167500,19.0,3.0,2026-09-25
XBI261002P00167500,7.0,0.0,2026-09-25
XBI261002C00168000,22.0,1.0,2026-09-25
XBI261002P00168000,11.0,0.0,2026-09-25
XBI261002C00169000,99.0,2.0,2026-09-25
XBI261002P00169000,10.0,0.0,2026-09-25
XBI261002C00170000,232.0,0.0,2026-09-25
XBI261002P00170000,1.0,0.0,2026-09-25
XBI261002C00171000,38.0,0.0,2026-09-25
XBI261002P00171000,10.0,0.0,2026-09-25
XBI261002C00172000,9.0,0.0,2026-09-25
XBI261002P00172000,0.0,0.0,2026-09-25
XBI261002C00172500,257.0,0.0,2026-09-25
XBI261002P00172500,0.0,0.0,2026-09-25
XBI261002C00173000,24.0,0.0,2026-09-25
XBI261002P00173000,0.0,0.0,2026-09-25
XBI261002C00174000,46.0,0.0,2026-09-25
XBI261002P00174000,0.0,0.0,2026-09-25
XBI261002C00175000,16.0,0.0,2026-09-25
XBI261002P00175000,0.0,0.0,2026-09-25
XBI261002C00176000,4.0,0.0,2026-09-25
XBI261002P00176000,0.0,0.0,2026-09-25
XBI261002C00177000,1.0,0.0,2026-09-25
XBI261002P00177000,0.0,0.0,2026-09-25
XBI261002C00178000,13.0,0.0,2026-09-25
XBI261002P00178000,0.0,0.0,2026-09-25
XBI261002C00179000,13.0,0.0,2026-09-25
XBI261002P00179000,0.0,0.0,2026-09-25
XBI261002C00180000,32.0,0.0,2026-09-25
XBI261002P00180000,0.0,0.0,2026-09-25
XBI261002C00181000,2.0,0.0,2026-09-25
XBI261002P00181000,0.0,0.0,2026-09-25
XBI261002C00182000,4.0,0.0,2026-09-25
XBI261002P00182000,0.0,0.0,2026-09-25
XBI261002C00183000,1.0,0.0,2026-09-25
XBI261002P00183000,0.0,0.0,2026-09-25
XBI261002C00184000,2.0,0.0,2026-09-25
XBI261002P00184000,0.0,0.0,2026-09-25
XBI261002C00185000,61.0,0.0,2026-09-25
XBI261002P00185000,0.0,0.0,2026-09-25
XBI261002C00190000,6.0,0.0,2026-09-25
XBI261002P00190000,0.0,0.0,2026-09-25
XBI261002C00195000,0.0,0.0,2026-09-25
XBI261002P00195000,0.0,0.0,2026-09-25
XBI261002C00200000,9.0,0.0,2026-09-25
XBI261002P00200000,0.0,0.0,2026-09-25
XBI261009C00085000,0.0,0.0,2026-09-25
XBI261009P00085000,0.0,0.0,2026-09-25
XBI261009C00090000,0.0,0.0,2026-09-25
XBI261009P00090000,0.0,0.0,2026-09-25
XBI261009C00095000,0.0,0.0,2026-09-25
XBI261009P00095000,0.0,0.0,2026-09-25
XBI261009C00100000,0.0,0.0,2026-09-25
XBI261009P00100000,0.0,0.0,2026-09-25
XBI261009C00105000,0.0,0.0,2026-09-25
XBI261009P00105000,0.0,0.0,2026-09-25
XBI261009C00110000,0.0,0.0,2026-09-25
XBI261009P00110000,0.0,0.0,2026-09-25
XBI261009C00115000,1.0,0.0,2026-09-25
XBI261009P00115000,0.0,0.0,2026-09-25
XBI261009C00120000,0.0,0.0,2026-09-25
XBI261009P00120000,0.0,0.0,2026-09-25
XBI261009C00125000,0.0,0.0,2026-09-25
XBI261009P00125000,9.0,0.0,2026-09-25
XBI261009C00130000,10.0,0.0,2026-09-25
XBI261009P00130000,1.0,0.0,2026-09-25
XBI261009C00135000,16.0,0.0,2026-09-25
XBI261009P00135000,269.0,38.0,2026-09-25
XBI261009C00140000,26.0,0.0,2026-09-25
XBI261009P00140000,793.0,2.0,2026-09-25
XBI261009C00141000,0.0,0.0,2026-09-25
XBI261009P00141000,0.0,0.0,2026-09-25
XBI261009C00142000,0.0,0.0,2026-09-25
XBI261009P00142000,0.0,0.0,2026-09-25
XBI261009C00143000,0.0,0.0,2026-09-25
XBI261009P00143000,14.0,0.0,2026-09-25
XBI261009C00144000,0.0,0.0,2026-09-25
XBI261009P00144000,2.0,0.0,2026-09-25
XBI261009C00145000,3.0,0.0,2026-09-25
XBI261009P00145000,981.0,48.0,2026-09-25
XBI261009C00146000,0.0,0.0,2026-09-25
XBI261009P00146000,128.0,0.0,2026-09-25
XBI261009C00147000,0.0,0.0,2026-09-25
XBI261009P00147000,41.0,0.0,2026-09-25
XBI261009C00148000,2.0,0.0,2026-09-25
XBI261009P00148000,3.0,0.0,2026-09-25
XBI261009C00149000,5.0,0.0,2026-09-25
XBI261009P00149000,19.0,0.0,2026-09-25
XBI261009C00150000,1.0,0.0,2026-09-25
XBI261009P00150000,474.0,3.0,2026-09-25
XBI261009C00151000,0.0,0.0,2026-09-25
XBI261009P00151000,7.0,0.0,2026-09-25
XBI261009C00152000,0.0,1.0,2026-09-25
XBI261009P00152000,7.0,0.0,2026-09-25
XBI261009C00152500,2.0,0.0,2026-09-25
