contractSymbol,openInterest,volume,snapshot_date
SPY260921C00786000,1683.0,281.0,2026-09-21
SPY260921P00786000,0.0,168.0,2026-09-21
SPY260921C00787000,1400.0,26.0,2026-09-21
SPY260921P00787000,0.0,191.0,2026-09-21
SPY260921C00788000,1010.0,120.0,2026-09-21
SPY260921P00788000,0.0,166.0,2026-09-21
SPY260921C00789000,6906.0,4.0,2026-09-21
SPY260921P00789000,0.0,1063.0,2026-09-21
SPY260921C00790000,6747.0,13.0,2026-09-21
SPY260921P00790000,0.0,168.0,2026-09-21
SPY260921C00791000,221.0,0.0,2026-09-21
SPY260921P00791000,0.0,94.0,2026-09-21
SPY260921C00792000,485.0,0.0,2026-09-21
SPY260921P00792000,0.0,118.0,2026-09-21
SPY260921C00793000,26.0,0.0,2026-09-21
SPY260921P00793000,0.0,33.0,2026-09-21
SPY260921C00794000,530.0,0.0,2026-09-21
SPY260921P00794000,0.0,15.0,2026-09-21
SPY260921C00795000,543.0,1.0,2026-09-21
SPY260921P00795000,0.0,130.0,2026-09-21
SPY260921C00796000,1.0,0.0,2026-09-21
SPY260921P00796000,0.0,341.0,2026-09-21
SPY260921C00797000,170.0,0.0,2026-09-21
SPY260921P00797000,0.0,19.0,2026-09-21
SPY260921C00798000,115.0,1.0,2026-09-21
SPY260921P00798000,0.0,236.0,2026-09-21
SPY260921C00799000,23.0,10.0,2026-09-21
SPY260921P00799000,0.0,111.0,2026-09-21
SPY260921C00800000,935.0,5.0,2026-09-21
SPY260921P00800000,1.0,4.0,2026-09-21
SPY260921C00801000,242.0,200.0,2026-09-21
SPY260921P00801000,0.0,1.0,2026-09-21
SPY260921C00802000,1043.0,2.0,2026-09-21
SPY260921P00802000,0.0,8.0,2026-09-21
SPY260921C00803000,958.0,0.0,2026-09-21
SPY260921P00803000,0.0,2.0,2026-09-21
SPY260921C00804000,65.0,0.0,2026-09-21
SPY260921P00804000,0.0,1.0,2026-09-21
SPY260921C00805000,41.0,0.0,2026-09-21
SPY260921P00805000,0.0,1.0,2026-09-21
SPY260921C00806000,483.0,0.0,2026-09-21
SPY260921P00806000,0.0,1.0,2026-09-21
SPY260921C00807000,395.0,0.0,2026-09-21
SPY260921P00807000,0.0,1.0,2026-09-21
SPY260921C00808000,114.0,0.0,2026-09-21
SPY260921P00808000,0.0,253.0,2026-09-21
SPY260921C00809000,323.0,0.0,2026-09-21
SPY260921P00809000,0.0,6.0,2026-09-21
SPY260921C00810000,1156.0,0.0,2026-09-21
SPY260921P00810000,0.0,56.0,2026-09-21
SPY260921C00815000,47.0,1.0,2026-09-21
SPY260921P00815000,0.0,38.0,2026-09-21
SPY260921C00820000,50.0,0.0,2026-09-21
SPY260921P00820000,0.0,46.0,2026-09-21
SPY260921C00825000,886.0,0.0,2026-09-21
SPY260921P00825000,0.0,0.0,2026-09-21
SPY260921C00830000,20.0,0.0,2026-09-21
SPY260921P00830000,0.0,3.0,2026-09-21
SPY260921C00835000,21.0,0.0,2026-09-21
SPY260921P00835000,0.0,9.0,2026-09-21
SPY260921C00840000,0.0,0.0,2026-09-21
SPY260921P00840000,0.0,0.0,2026-09-21
SPY260921C00845000,87.0,0.0,2026-09-21
SPY260921P00845000,0.0,91.0,2026-09-21
SPY260921C00850000,0.0,0.0,2026-09-21
SPY260921P00850000,0.0,0.0,2026-09-21
SPY260921C00855000,0.0,0.0,2026-09-21
SPY260921P00855000,0.0,0.0,2026-09-21
SPY260921C00860000,0.0,0.0,2026-09-21
SPY260921P00860000,0.0,0.0,2026-09-21
SPY260921C00865000,100.0,0.0,2026-09-21
SPY260921P00865000,0.0,0.0,2026-09-21
