date,spot,net_gex,flip,call_wall,put_wall,call_wall_class,put_wall_class,pcr_oi_all,pcr_oi_near,net_vanna,net_charm
2012-03-07,64.06,-3862607.0,27.01,65.0,60.0,WEAK,WEAK,1.601,1.513,89440445.0,285261160.0
2012-03-08,64.75,80499534.0,27.03,65.0,60.0,WEAK,WEAK,1.605,1.901,69458466.0,353271168.0
2012-03-09,65.02,1336304265.0,64.14,65.0,60.0,WEAK,WEAK,1.62,1.638,64007629.0,384157006.0
2012-03-12,65.05,168265740.0,64.79,65.0,60.0,WEAK,WEAK,1.589,1.874,66421958.0,288174848.0
2012-03-13,66.26,116426408.0,27.05,65.0,60.0,WEAK,WEAK,1.641,1.928,32422753.0,117238139.0
2012-03-14,66.49,176640407.0,27.01,65.0,60.0,WEAK,WEAK,1.555,1.963,37991874.0,338443673.0
2012-03-15,66.68,-177889017.0,,65.0,65.0,WEAK,WEAK,1.634,2.067,75803075.0,758355665.0
2012-03-16,66.52,-255212324.0,,67.0,60.0,WEAK,WEAK,2.413,9.101,99231501.0,1571270428.0
2012-03-19,66.99,58578953.0,67.56,67.0,65.0,WEAK,WEAK,1.56,1.622,73037047.0,108446090.0
2012-03-20,67.11,25291312.0,69.16,67.0,65.0,WEAK,WEAK,1.598,2.735,84129817.0,166157684.0
2012-03-21,67.12,43818153.0,68.34,67.0,65.0,WEAK,WEAK,1.597,2.464,86075772.0,208144637.0
2012-03-22,66.98,-70477555.0,,67.0,65.0,WEAK,WEAK,1.631,2.392,98682762.0,377036327.0
2012-03-23,66.94,-424597414.0,,67.0,65.0,WEAK,PRIMARY,1.636,2.086,98796793.0,267055516.0
2012-03-26,68.11,124309756.0,67.46,67.0,65.0,WEAK,PRIMARY,1.617,1.952,65832101.0,103042840.0
2012-03-27,68.21,136886206.0,67.79,67.0,65.0,WEAK,PRIMARY,1.612,2.014,73311463.0,166761718.0
2012-03-28,67.94,77334670.0,69.11,67.0,65.0,WEAK,PRIMARY,1.673,2.236,93508502.0,259539953.0
2012-03-29,67.68,20771644.0,70.29,67.0,65.0,WEAK,PRIMARY,1.702,2.336,114753625.0,455798566.0
2012-03-30,67.55,-61181888.0,,67.0,65.0,WEAK,PRIMARY,1.681,2.421,127393278.0,776474603.0
2012-04-02,68.25,44783700.0,69.76,67.0,65.0,WEAK,PRIMARY,1.605,2.195,93193144.0,147947986.0
2012-04-03,68.23,-34868072.0,,67.0,65.0,WEAK,WEAK,1.686,1.814,109797572.0,183201866.0
2012-04-04,67.3,-200238206.0,,67.0,65.0,WEAK,WEAK,1.693,1.64,129492310.0,282758937.0
2012-04-05,67.72,-73802184.0,,67.0,65.0,WEAK,WEAK,1.684,1.257,130488655.0,340702044.0
2012-04-09,67.21,-152742002.0,,67.0,65.0,WEAK,WEAK,1.728,2.122,119842875.0,180938027.0
2012-04-10,66.13,-341402184.0,,67.0,65.0,WEAK,WEAK,1.741,1.868,127133230.0,210884865.0
2012-04-11,66.45,-188593967.0,,67.0,65.0,PRIMARY,WEAK,1.682,1.155,125251170.0,250090114.0
2012-04-12,67.21,-83773522.0,,67.0,65.0,PRIMARY,WEAK,1.715,1.275,121654587.0,340342112.0
2012-04-13,66.19,-308576156.0,,67.0,65.0,PRIMARY,WEAK,1.763,1.274,148481113.0,450577825.0
2012-04-16,65.45,-440428459.0,,67.0,65.0,WEAK,WEAK,1.778,1.513,127413311.0,311783285.0
2012-04-17,66.78,-135210824.0,,67.0,65.0,WEAK,WEAK,1.749,1.47,134618643.0,364387500.0
2012-04-18,66.61,-146601490.0,,67.0,65.0,WEAK,WEAK,1.766,1.494,148140177.0,616531196.0
2012-04-19,65.86,-385781291.0,,67.0,65.0,WEAK,WEAK,1.756,1.472,150743315.0,842691781.0
2012-04-20,65.68,-661338067.0,,67.0,65.0,WEAK,WEAK,1.777,1.528,140985288.0,1228033145.0
2012-04-23,65.08,-475302220.0,,70.0,66.0,WEAK,WEAK,1.925,3.63,132014238.0,125789784.0
2012-04-24,64.73,-447206230.0,,65.0,66.0,WEAK,WEAK,1.866,2.126,138055447.0,161494154.0
2012-04-25,66.45,-227320533.0,,65.0,60.0,WEAK,WEAK,1.895,1.409,164108429.0,190673525.0
2012-04-26,66.84,-192001909.0,,65.0,,WEAK,REMOTE,1.906,1.715,165925676.0,363875423.0
2012-04-27,67.24,-80874615.0,,67.0,,WEAK,REMOTE,1.895,1.897,158839571.0,243350171.0
2012-04-30,66.76,-246516741.0,,70.0,,WEAK,REMOTE,1.833,2.845,174245851.0,199810155.0
2012-05-01,66.87,-227113095.0,,70.0,,WEAK,REMOTE,1.83,2.707,169414509.0,220062918.0
2012-05-02,67.06,-280620128.0,,70.0,,WEAK,REMOTE,1.916,2.526,191062480.0,285250203.0
2012-05-03,66.35,-426780240.0,,70.0,60.0,WEAK,WEAK,1.882,2.552,190206120.0,328078425.0
2012-05-04,64.7,-583016704.0,,67.0,66.0,WEAK,WEAK,1.828,1.767,161295745.0,293273202.0
2012-05-07,64.76,-581211222.0,,70.0,60.0,WEAK,WEAK,1.801,2.399,167548719.0,221959806.0
2012-05-08,64.52,-616793789.0,,65.0,60.0,WEAK,WEAK,1.811,2.22,164096372.0,249147498.0
2012-05-09,64.32,-616002810.0,,65.0,60.0,WEAK,WEAK,1.786,1.419,154608271.0,276698748.0
2012-05-10,64.19,-703895845.0,,65.0,64.0,WEAK,WEAK,1.776,1.573,176531993.0,507546957.0
2012-05-11,64.18,-890564377.0,,65.0,64.0,WEAK,WEAK,1.793,1.523,176654247.0,419810646.0
2012-05-14,63.58,-833784878.0,,65.0,64.0,WEAK,WEAK,1.842,1.662,151183757.0,264424530.0
2012-05-15,63.37,-756618280.0,,65.0,60.0,WEAK,WEAK,1.775,1.627,154354108.0,477026992.0
2012-05-16,62.94,-905678739.0,,65.0,63.0,WEAK,WEAK,1.748,1.564,127995198.0,254525770.0
2012-05-17,61.61,-787218547.0,,65.0,60.0,WEAK,WEAK,1.684,1.379,101710736.0,595791173.0
2012-05-18,60.81,-1171476340.0,,65.0,61.0,WEAK,WEAK,1.62,1.331,59714939.0,864226184.0
2012-05-21,62.51,-380870844.0,,65.0,61.0,WEAK,WEAK,1.754,2.323,122359037.0,134381004.0
2012-05-22,62.44,-375024306.0,,65.0,61.0,WEAK,WEAK,1.729,1.979,125611988.0,178066287.0
2012-05-23,62.56,-377697516.0,,65.0,61.0,WEAK,WEAK,1.715,1.934,131338668.0,239858592.0
2012-05-24,62.15,-432154626.0,,65.0,61.0,WEAK,WEAK,1.715,2.119,120081890.0,531455091.0
2012-05-25,62.07,-393833216.0,,65.0,61.0,WEAK,WEAK,1.702,1.935,131474365.0,409963594.0
2012-05-29,62.86,-419265016.0,,65.0,61.0,WEAK,WEAK,1.726,2.1,143726060.0,222267402.0
2012-05-30,62.33,-455528600.0,,65.0,61.0,WEAK,WEAK,1.717,1.833,131010015.0,244182221.0
2012-05-31,62.06,-464521749.0,,65.0,61.0,WEAK,WEAK,1.782,1.643,147612593.0,344981384.0
2012-06-01,60.41,-665694725.0,,65.0,61.0,WEAK,WEAK,1.769,1.939,96711615.0,60497824.0
2012-06-04,60.87,-622353945.0,,65.0,60.0,WEAK,WEAK,1.887,2.715,128038906.0,140087813.0
2012-06-05,61.12,-506800094.0,,,60.0,REMOTE,WEAK,1.75,2.661,134375380.0,197344496.0
2012-06-06,62.52,-632256396.0,,65.0,60.0,WEAK,WEAK,2.08,1.907,164241543.0,226433696.0
2012-06-07,62.27,-607977856.0,,65.0,60.0,WEAK,WEAK,1.902,2.215,176658703.0,387743701.0
2012-06-08,62.87,-448774458.0,,65.0,60.0,WEAK,WEAK,1.905,2.29,203981431.0,505813943.0
2012-06-11,61.81,-707911430.0,,65.0,60.0,WEAK,WEAK,1.889,1.617,160955474.0,266267921.0
2012-06-12,62.56,-539533435.0,,65.0,60.0,WEAK,WEAK,1.866,1.618,176226028.0,356859531.0
2012-06-13,62.13,-647747737.0,,65.0,60.0,WEAK,WEAK,1.871,1.663,167341095.0,391904132.0
2012-06-14,62.36,-597072494.0,,65.0,60.0,WEAK,WEAK,1.842,1.664,168736135.0,499222139.0
2012-06-15,62.99,-2939670333.0,,65.0,60.0,WEAK,WEAK,1.898,1.895,185889363.0,1954500037.0
2012-06-18,63.58,-210825428.0,,65.0,,WEAK,REMOTE,1.855,1.155,170522452.0,175338723.0
2012-06-19,64.24,-140724110.0,,65.0,,WEAK,REMOTE,1.829,1.668,168324812.0,175258368.0
2012-06-20,64.29,-129223629.0,,65.0,,WEAK,REMOTE,1.738,1.887,177124014.0,216169455.0
2012-06-21,62.69,-331499124.0,,65.0,,WEAK,REMOTE,1.695,1.862,162735081.0,387440385.0
2012-06-22,63.35,-184512505.0,,65.0,62.0,WEAK,WEAK,1.692,1.869,169853747.0,347012664.0
2012-06-25,62.13,-342263949.0,,65.0,,WEAK,REMOTE,1.7,1.935,145440525.0,219021582.0
2012-06-26,62.52,-285209244.0,,65.0,60.0,WEAK,WEAK,1.678,1.942,151891625.0,277419110.0
2012-06-27,62.9,-212452940.0,,65.0,62.0,WEAK,WEAK,1.623,1.903,156235120.0,319415025.0
2012-06-28,62.2,-327197027.0,,65.0,62.0,WEAK,WEAK,1.617,1.973,150705396.0,690188349.0
2012-06-29,64.16,-246657901.0,,65.0,62.0,WEAK,WEAK,1.607,1.804,157107267.0,480469670.0
2012-07-02,64.35,-78115281.0,,65.0,62.0,WEAK,WEAK,1.566,1.387,158844980.0,140163960.0
2012-07-03,64.89,-35144391.0,,65.0,62.0,WEAK,WEAK,1.612,1.58,157908044.0,151155399.0
2012-07-05,64.93,-56169752.0,,65.0,62.0,WEAK,WEAK,1.625,1.724,155119432.0,238495792.0
2012-07-06,64.12,-387114427.0,,65.0,62.0,WEAK,WEAK,1.641,1.946,166093286.0,250315972.0
2012-07-09,64.0,-214893496.0,,65.0,62.0,WEAK,WEAK,1.637,2.413,165674144.0,212668330.0
2012-07-10,63.37,-291122180.0,,65.0,62.0,WEAK,WEAK,1.629,1.595,158998057.0,235902344.0
2012-07-11,63.02,-352220877.0,,65.0,62.0,WEAK,WEAK,1.628,1.794,159547284.0,262856281.0
2012-07-12,62.43,-439930167.0,,65.0,62.0,WEAK,WEAK,1.614,1.348,149717086.0,255216723.0
2012-07-13,63.38,-312891827.0,,65.0,62.0,WEAK,WEAK,1.617,1.094,165840319.0,362687004.0
2012-07-16,63.2,-327124622.0,,65.0,62.0,WEAK,WEAK,1.649,2.191,155898094.0,334544797.0
2012-07-17,63.53,-283062651.0,,65.0,62.0,WEAK,WEAK,1.645,2.269,155712536.0,407815163.0
2012-07-18,64.39,-39785662.0,,65.0,62.0,WEAK,WEAK,1.536,2.015,153901901.0,501424698.0
2012-07-19,65.1,53721289.0,67.84,65.0,62.0,WEAK,WEAK,1.55,2.142,71093721.0,305755185.0
2012-07-20,64.24,-322743247.0,,65.0,62.0,WEAK,WEAK,1.569,2.183,189894133.0,1443750990.0
2012-07-23,63.46,-104227270.0,,65.0,62.0,PRIMARY,WEAK,1.311,1.183,130398503.0,114675407.0
2012-07-24,62.96,-95234083.0,,65.0,62.0,PRIMARY,WEAK,1.282,1.408,127975144.0,157877285.0
2012-07-25,62.54,-153713853.0,,65.0,62.0,WEAK,WEAK,1.278,1.099,130905412.0,205836560.0
2012-07-26,63.37,30843178.0,69.01,65.0,62.0,WEAK,WEAK,1.244,0.855,140577425.0,306190624.0
2012-07-27,64.87,263779089.0,64.75,65.0,62.0,WEAK,WEAK,1.26,1.147,138481920.0,128600401.0
2012-07-30,64.82,119922259.0,67.14,65.0,62.0,PRIMARY,WEAK,1.264,1.008,138985295.0,159511624.0
2012-07-31,64.8,151777397.0,66.32,65.0,62.0,PRIMARY,WEAK,1.241,1.005,141483603.0,195226071.0
2012-08-01,64.61,110258239.0,67.16,65.0,62.0,PRIMARY,WEAK,1.276,0.99,146151922.0,260456780.0
2012-08-02,64.38,76956698.0,68.04,65.0,62.0,PRIMARY,WEAK,1.273,1.013,153728049.0,438149127.0
2012-08-03,65.6,336974033.0,65.35,65.0,62.0,PRIMARY,WEAK,1.294,1.291,137458485.0,290658457.0
2012-08-06,66.1,271890144.0,65.74,65.0,62.0,PRIMARY,WEAK,1.315,1.511,119156167.0,134862038.0
2012-08-07,66.65,284778764.0,65.93,65.0,62.0,PRIMARY,WEAK,1.338,1.762,105521134.0,114593284.0
2012-08-08,66.62,255380032.0,66.5,65.0,62.0,PRIMARY,WEAK,1.353,1.983,114874107.0,188717786.0
2012-08-09,66.82,277708001.0,66.58,65.0,62.0,PRIMARY,WEAK,1.371,1.925,114638468.0,255565256.0
2012-08-10,66.86,353976662.0,66.14,65.0,62.0,WEAK,WEAK,1.382,1.888,110735706.0,159655153.0
2012-08-13,67.02,322540216.0,66.34,65.0,62.0,PRIMARY,WEAK,1.378,1.45,106123478.0,128179643.0
2012-08-14,67.05,248183915.0,67.15,65.0,62.0,WEAK,WEAK,1.4,1.494,117735128.0,254515044.0
2012-08-15,67.22,255954275.0,67.25,65.0,62.0,WEAK,WEAK,1.426,1.587,114466732.0,245605781.0
2012-08-16,68.02,305688289.0,67.59,65.0,62.0,WEAK,WEAK,1.406,1.627,97483498.0,401444942.0
2012-08-17,68.32,29619349.0,71.67,65.0,65.0,WEAK,WEAK,1.422,1.687,93401055.0,891820499.0
2012-08-20,68.42,137286334.0,68.76,69.0,64.0,WEAK,WEAK,1.338,1.228,86446956.0,90196693.0
2012-08-21,68.15,86749177.0,69.31,69.0,65.0,WEAK,WEAK,1.369,1.568,98010059.0,118847010.0
2012-08-22,68.43,71027324.0,69.95,69.0,65.0,WEAK,WEAK,1.387,1.99,92981757.0,170167517.0
2012-08-23,67.87,6268645.0,76.33,69.0,65.0,WEAK,WEAK,1.373,1.738,101454349.0,190039278.0
2012-08-24,68.29,-45030319.0,,69.0,65.0,WEAK,WEAK,1.375,1.651,102694589.0,282688526.0
2012-08-27,68.4,125185108.0,68.93,69.0,65.0,WEAK,WEAK,1.365,1.532,94940123.0,110669009.0
2012-08-28,68.4,100729990.0,69.42,69.0,65.0,WEAK,WEAK,1.381,1.933,100132046.0,138155442.0
2012-08-29,68.4,99056222.0,69.54,69.0,65.0,WEAK,WEAK,1.378,2.049,99630818.0,170177544.0
2012-08-30,67.71,5493880.0,76.43,69.0,65.0,WEAK,WEAK,1.391,1.915,108458500.0,224188925.0
2012-08-31,68.16,-125950840.0,,69.0,65.0,WEAK,WEAK,1.387,1.687,112170509.0,283453591.0
2012-09-04,68.09,105823808.0,69.3,69.0,65.0,WEAK,WEAK,1.379,1.833,102279202.0,143913340.0
2012-09-05,68.02,99685486.0,69.34,69.0,65.0,WEAK,WEAK,1.38,2.008,107556580.0,198373438.0
2012-09-06,69.53,242896647.0,68.75,69.0,65.0,WEAK,WEAK,1.377,2.025,70496470.0,210223574.0
2012-09-07,69.43,230984603.0,69.65,70.0,65.0,WEAK,WEAK,1.371,1.366,90579929.0,366366316.0
2012-09-10,68.54,189877902.0,69.54,70.0,65.0,WEAK,WEAK,1.339,0.942,107525381.0,164099934.0
2012-09-11,68.43,147232938.0,69.79,70.0,65.0,WEAK,WEAK,1.33,1.498,123114305.0,232393508.0
2012-09-12,68.63,152935662.0,69.85,70.0,65.0,WEAK,WEAK,1.34,1.874,122628750.0,294664155.0
2012-09-13,69.56,443611644.0,68.94,70.0,65.0,WEAK,WEAK,1.312,1.162,97719600.0,280352976.0
2012-09-14,70.18,447162624.0,69.56,70.0,65.0,WEAK,WEAK,1.343,1.361,69115853.0,146283840.0
2012-09-17,70.21,298488649.0,69.83,70.0,65.0,WEAK,WEAK,1.36,1.844,88884180.0,251889319.0
2012-09-18,70.27,313665031.0,69.88,70.0,65.0,WEAK,WEAK,1.37,1.859,93166704.0,323947212.0
2012-09-19,70.4,400447901.0,69.83,70.0,65.0,WEAK,WEAK,1.366,1.858,80799037.0,287420002.0
2012-09-20,70.33,105164691.0,71.59,70.0,65.0,WEAK,WEAK,1.369,1.903,89662025.0,531902581.0
2012-09-21,70.15,251711312.0,70.53,70.0,65.0,PRIMARY,WEAK,1.849,3.984,115148645.0,1194310561.0
2012-09-24,69.74,127355229.0,70.84,70.0,65.0,PRIMARY,WEAK,1.381,1.903,108187294.0,183591000.0
2012-09-25,68.76,-39883621.0,,70.0,65.0,PRIMARY,WEAK,1.373,1.927,117171144.0,237624689.0
2012-09-26,68.2,-138181211.0,,70.0,65.0,PRIMARY,WEAK,1.376,2.015,119374581.0,300587776.0
2012-09-27,69.14,96624747.0,71.53,70.0,65.0,PRIMARY,WEAK,1.308,1.808,122822981.0,426345804.0
2012-09-28,68.57,133428019.0,70.74,70.0,68.0,PRIMARY,WEAK,1.257,1.77,149900041.0,613435030.0
2012-10-01,68.47,16135181.0,76.03,70.0,68.0,PRIMARY,WEAK,1.221,1.245,134276737.0,136233715.0
2012-10-02,68.67,29851147.0,74.21,70.0,68.0,PRIMARY,WEAK,1.238,1.449,138827682.0,174950098.0
2012-10-03,69.11,123128753.0,70.87,70.0,65.0,PRIMARY,WEAK,1.232,1.563,132029764.0,200895196.0
2012-10-04,69.35,173921472.0,70.75,70.0,65.0,PRIMARY,WEAK,1.221,1.456,135438172.0,358454728.0
2012-10-05,68.98,252289163.0,70.49,70.0,65.0,WEAK,WEAK,1.158,1.412,165022837.0,418834110.0
2012-10-08,68.35,3134598.0,79.22,70.0,65.0,WEAK,WEAK,1.162,2.025,152081937.0,165776035.0
2012-10-09,67.26,-163039206.0,,70.0,65.0,WEAK,WEAK,1.171,2.141,138343034.0,160117427.0
2012-10-10,66.92,-166977359.0,,70.0,65.0,WEAK,WEAK,1.177,1.512,139699547.0,202945195.0
2012-10-11,66.71,-147507426.0,,70.0,65.0,PRIMARY,WEAK,1.14,1.24,144351610.0,315754733.0
2012-10-12,66.68,-216346164.0,,70.0,65.0,PRIMARY,WEAK,1.133,1.134,149579751.0,281196362.0
2012-10-15,67.17,-78602021.0,,70.0,65.0,WEAK,WEAK,1.144,1.22,149981564.0,262572491.0
2012-10-16,68.12,88193071.0,71.06,70.0,65.0,WEAK,WEAK,1.135,1.224,157148939.0,327182496.0
2012-10-17,68.08,75644566.0,71.4,70.0,65.0,PRIMARY,WEAK,1.16,1.236,150422117.0,424197813.0
2012-10-18,67.29,-83099915.0,,70.0,65.0,PRIMARY,WEAK,1.151,1.25,149058452.0,641816983.0
2012-10-19,65.68,-589437366.0,,70.0,65.0,PRIMARY,WEAK,1.143,1.209,112389390.0,297760912.0
2012-10-22,66.02,-102111379.0,,70.0,65.0,PRIMARY,PRIMARY,1.134,1.698,128133551.0,129641382.0
2012-10-23,65.39,-127253717.0,,70.0,65.0,PRIMARY,WEAK,1.121,1.544,115016101.0,129110538.0
2012-10-24,65.16,-137570059.0,,70.0,65.0,PRIMARY,PRIMARY,1.101,1.566,116748925.0,177325081.0
2012-10-25,65.16,-118458412.0,,70.0,65.0,PRIMARY,WEAK,1.089,1.379,118248078.0,309814998.0
2012-10-26,65.35,19879613.0,71.82,70.0,65.0,PRIMARY,WEAK,1.081,1.265,133040524.0,371116762.0
2012-10-31,64.95,-95612144.0,,70.0,65.0,PRIMARY,PRIMARY,1.063,1.045,112686874.0,176561503.0
2012-11-01,65.87,55950070.0,69.88,70.0,65.0,PRIMARY,PRIMARY,1.064,1.133,128246028.0,287292393.0
2012-11-02,65.17,-145349489.0,,70.0,65.0,PRIMARY,WEAK,1.055,1.228,118852444.0,285500040.0
2012-11-05,65.6,-15996202.0,,70.0,65.0,PRIMARY,PRIMARY,1.029,1.548,110815290.0,167001339.0
2012-11-06,65.72,9425281.0,72.8,70.0,65.0,PRIMARY,PRIMARY,1.035,1.785,119361680.0,214506669.0
2012-11-07,64.17,-186477454.0,,70.0,65.0,PRIMARY,PRIMARY,1.029,1.404,107797426.0,200080905.0
2012-11-08,63.16,-198825889.0,,,65.0,REMOTE,PRIMARY,1.013,1.144,94098454.0,227923104.0
2012-11-09,63.43,-381405399.0,,,65.0,REMOTE,PRIMARY,1.029,1.103,96274697.0,226181029.0
2012-11-12,63.42,-253738210.0,,,65.0,REMOTE,PRIMARY,1.016,0.898,91529656.0,200963990.0
2012-11-13,62.98,-275672601.0,,,65.0,REMOTE,PRIMARY,1.016,0.875,88938200.0,242795958.0
2012-11-14,62.24,-282596329.0,,,65.0,REMOTE,WEAK,1.003,0.82,73212459.0,143213808.0
2012-11-15,62.03,-254440604.0,,,65.0,REMOTE,WEAK,0.966,0.757,77778899.0,65119518.0
2012-11-16,62.3,-65984190.0,,,65.0,REMOTE,WEAK,0.944,0.719,104355750.0,1025685994.0
2012-11-19,63.78,-12808623.0,,65.0,65.0,WEAK,WEAK,1.065,1.34,86407768.0,37313412.0
2012-11-20,63.8,-14707170.0,,65.0,65.0,WEAK,WEAK,1.072,1.528,91869457.0,51181792.0
2012-11-21,63.93,66209090.0,64.88,65.0,65.0,PRIMARY,WEAK,1.035,1.376,97903104.0,84668193.0
2012-11-23,64.9,202356141.0,64.72,65.0,65.0,PRIMARY,WEAK,0.991,2.139,88228159.0,159920520.0
2012-11-26,65.18,167509134.0,64.86,65.0,65.0,PRIMARY,WEAK,0.998,3.733,83537238.0,109132176.0
2012-11-27,64.96,163858174.0,64.94,65.0,65.0,PRIMARY,WEAK,0.985,3.324,95322706.0,137741737.0
2012-11-28,65.52,236375372.0,64.89,65.0,65.0,PRIMARY,WEAK,1.003,3.611,84185198.0,191449934.0
2012-11-29,65.91,268898368.0,64.83,65.0,65.0,PRIMARY,WEAK,1.016,3.245,74799178.0,279864881.0
2012-11-30,65.8,261933200.0,65.66,65.0,65.0,WEAK,WEAK,1.041,2.888,94800299.0,245714408.0
2012-12-03,65.67,290259788.0,64.98,67.0,65.0,WEAK,WEAK,0.968,1.74,98098604.0,84949963.0
2012-12-04,65.63,313309813.0,64.97,67.0,65.0,WEAK,WEAK,0.971,1.733,100041250.0,111236719.0
2012-12-05,64.9,230377503.0,65.6,67.0,65.0,WEAK,WEAK,0.979,1.476,118506062.0,134406618.0
2012-12-06,65.32,304128972.0,65.23,67.0,65.0,WEAK,WEAK,0.979,1.377,109135538.0,208314175.0
2012-12-07,64.93,279429199.0,65.54,67.0,65.0,WEAK,WEAK,0.969,1.343,125637380.0,250819739.0
2012-12-10,65.12,295890937.0,65.51,67.0,65.0,WEAK,WEAK,0.971,1.432,114146815.0,116078817.0
2012-12-11,65.97,462169241.0,65.51,67.0,65.0,WEAK,WEAK,0.951,1.487,96835982.0,109279076.0
2012-12-12,65.83,446455734.0,65.6,67.0,65.0,WEAK,WEAK,0.945,1.37,111305490.0,192854543.0
2012-12-13,65.31,338748949.0,65.78,67.0,65.0,WEAK,WEAK,0.95,1.509,132944833.0,288280345.0
2012-12-14,64.69,337217234.0,64.95,67.0,65.0,WEAK,WEAK,0.947,1.535,142110875.0,256858443.0
2012-12-17,65.55,494623500.0,65.51,67.0,65.0,WEAK,WEAK,0.908,1.043,133790187.0,119719738.0
2012-12-18,66.55,679210810.0,65.53,67.0,65.0,WEAK,WEAK,0.893,1.048,96743294.0,15035037.0
2012-12-19,66.26,633847323.0,65.76,67.0,65.0,WEAK,WEAK,0.9,1.065,124666792.0,125558344.0
2012-12-20,66.26,775380269.0,65.67,67.0,65.0,WEAK,WEAK,0.914,1.09,105686418.0,27167168.0
2012-12-21,65.2,-99093729.0,,67.0,,WEAK,REMOTE,1.073,1.4,206455337.0,2001326708.0
2012-12-24,65.07,285392285.0,66.7,67.0,65.0,PRIMARY,WEAK,0.908,1.093,159232213.0,244877812.0
2012-12-26,64.5,184947737.0,66.95,67.0,65.0,PRIMARY,WEAK,0.88,1.104,163889136.0,365342905.0
2012-12-27,64.4,165689081.0,67.52,67.0,65.0,PRIMARY,WEAK,0.866,1.099,163257825.0,480456574.0
2012-12-28,63.78,79674788.0,68.68,67.0,65.0,PRIMARY,WEAK,0.868,1.018,153632876.0,408621152.0
2012-12-31,65.13,327258484.0,66.64,67.0,65.0,WEAK,WEAK,0.873,1.046,154574524.0,727470150.0
2013-01-02,67.2,585616888.0,65.99,67.0,65.0,WEAK,WEAK,0.856,0.995,91446202.0,127808865.0
2013-01-03,66.85,541459162.0,66.57,67.0,65.0,WEAK,WEAK,0.885,1.392,114119819.0,235987812.0
2013-01-04,66.63,590392871.0,66.58,67.0,65.0,WEAK,WEAK,0.859,1.354,134207352.0,277383201.0
2013-01-07,66.65,629602804.0,66.55,67.0,65.0,WEAK,WEAK,0.836,1.075,141377011.0,192080848.0
2013-01-08,66.52,583539152.0,66.59,67.0,65.0,WEAK,WEAK,0.851,1.16,148351703.0,211301231.0
2013-01-09,66.77,640754949.0,66.59,67.0,65.0,WEAK,WEAK,0.855,1.212,134298058.0,236673422.0
2013-01-10,67.17,690156367.0,66.64,67.0,65.0,WEAK,WEAK,0.862,1.237,119195213.0,301526237.0
2013-01-11,67.26,700003203.0,66.69,67.0,65.0,WEAK,WEAK,0.876,1.307,117840911.0,334701302.0
2013-01-14,66.96,649968072.0,66.74,67.0,65.0,WEAK,WEAK,0.865,0.997,148357589.0,367500919.0
2013-01-15,66.63,679604725.0,66.65,67.0,65.0,WEAK,WEAK,0.863,0.987,154025567.0,425072025.0
2013-01-16,66.9,922166639.0,66.59,67.0,65.0,WEAK,WEAK,0.847,0.985,150908427.0,484912026.0
2013-01-17,67.22,936545350.0,66.59,67.0,65.0,WEAK,WEAK,0.865,1.043,136889068.0,484243333.0
2013-01-18,67.07,871401472.0,66.66,67.0,65.0,WEAK,WEAK,0.897,1.08,135519685.0,1063623464.0
2013-01-22,67.18,525961880.0,67.39,69.0,67.0,WEAK,WEAK,0.741,0.675,143379246.0,216833198.0
2013-01-23,67.59,651299473.0,67.34,69.0,67.0,WEAK,WEAK,0.767,0.76,132500360.0,226005938.0
2013-01-24,66.66,424059630.0,67.62,69.0,67.0,WEAK,WEAK,0.763,0.823,186925101.0,623932952.0
2013-01-25,67.0,668892164.0,67.01,69.0,67.0,WEAK,WEAK,0.798,0.606,197374981.0,655796508.0
2013-01-28,67.15,496075605.0,67.61,69.0,67.0,WEAK,WEAK,0.816,0.499,166295816.0,260136496.0
2013-01-29,67.16,418658386.0,67.73,69.0,67.0,WEAK,WEAK,0.88,0.699,168257753.0,317970100.0
2013-01-30,67.02,331159313.0,67.86,69.0,67.0,WEAK,WEAK,0.91,0.766,163947003.0,426697443.0
2013-01-31,66.87,277697288.0,67.94,69.0,67.0,WEAK,WEAK,0.916,0.759,161035691.0,680405796.0
2013-02-01,67.66,583253008.0,67.75,69.0,67.0,WEAK,WEAK,0.922,0.749,166699269.0,788567702.0
2013-02-04,66.48,116005009.0,68.85,69.0,67.0,WEAK,WEAK,0.991,1.088,145370897.0,164895244.0
2013-02-05,67.46,367913475.0,67.76,69.0,67.0,WEAK,WEAK,0.98,1.129,144276979.0,191955478.0
2013-02-06,67.24,306242184.0,67.86,69.0,67.0,WEAK,WEAK,0.995,1.225,152739894.0,246975595.0
2013-02-07,67.3,314685023.0,67.89,69.0,67.0,WEAK,WEAK,0.975,1.28,155265320.0,333514777.0
2013-02-08,67.99,780840860.0,67.62,69.0,67.0,WEAK,WEAK,0.972,1.286,135182636.0,366506553.0
2013-02-11,68.01,508983129.0,67.78,69.0,67.0,WEAK,WEAK,0.98,0.698,133268676.0,218845511.0
2013-02-12,67.73,451748527.0,67.75,69.0,67.0,WEAK,WEAK,0.967,0.692,142949949.0,255460188.0
2013-02-13,67.97,552893861.0,67.73,69.0,67.0,WEAK,WEAK,0.957,0.715,142248974.0,283905251.0
2013-02-14,67.95,469483329.0,67.92,69.0,67.0,WEAK,WEAK,0.98,0.751,157343472.0,616312739.0
2013-02-15,67.75,675651429.0,67.65,69.0,67.0,WEAK,WEAK,0.987,0.788,155419438.0,788742440.0
